,VIRT,RES,SHR,CPU%,% Run,File
9,1.841352,0.134776,79.756,100.0,36.487206823027726,yolo_288-fp16.tflite_d1_m2_t1.log
10,1.841352,0.13478,79.756,99.7,40.49840085287847,yolo_288-fp16.tflite_d1_m2_t1.log
11,1.843008,0.137776,80.468,100.0,44.522921108742004,yolo_288-fp16.tflite_d1_m2_t1.log
12,1.843008,0.137288,79.772,100.3,48.56076759061834,yolo_288-fp16.tflite_d1_m2_t1.log
13,1.843008,0.137316,79.772,99.7,52.57196162046909,yolo_288-fp16.tflite_d1_m2_t1.log
14,1.843008,0.137316,79.772,100.0,56.596481876332625,yolo_288-fp16.tflite_d1_m2_t1.log
15,1.843148,0.137352,79.772,100.3,60.63432835820897,yolo_288-fp16.tflite_d1_m2_t1.log
16,1.843148,0.137352,79.772,99.7,64.6455223880597,yolo_288-fp16.tflite_d1_m2_t1.log
17,1.837376,0.13162,79.812,100.3,68.68336886993605,yolo_288-fp16.tflite_d1_m2_t1.log
18,2.122292,0.1486,80.472,100.0,72.70788912579958,yolo_288-fp16.tflite_d1_m2_t1.log
19,2.141124,0.4255,80.716,61.3,75.17324093816632,yolo_288-fp16.tflite_d1_m2_t1.log
20,2.141124,0.4255,80.716,6.6,75.43976545842219,yolo_288-fp16.tflite_d1_m2_t1.log
21,2.141124,0.4255,80.716,6.6,75.70628997867806,yolo_288-fp16.tflite_d1_m2_t1.log
22,2.141124,0.4255,80.716,6.6,75.9728144989339,yolo_288-fp16.tflite_d1_m2_t1.log
23,2.141124,0.4255,80.716,6.6,76.23933901918977,yolo_288-fp16.tflite_d1_m2_t1.log
24,2.141124,0.4255,80.716,6.6,76.50586353944563,yolo_288-fp16.tflite_d1_m2_t1.log
25,2.141124,0.4255,80.716,6.6,76.7723880597015,yolo_288-fp16.tflite_d1_m2_t1.log
26,2.141124,0.4255,80.716,6.6,77.03891257995737,yolo_288-fp16.tflite_d1_m2_t1.log
27,2.141124,0.4255,80.716,6.6,77.30543710021323,yolo_288-fp16.tflite_d1_m2_t1.log
28,2.141124,0.4255,80.716,6.6,77.57196162046908,yolo_288-fp16.tflite_d1_m2_t1.log
29,2.141124,0.4255,80.716,6.6,77.83848614072495,yolo_288-fp16.tflite_d1_m2_t1.log
30,2.141124,0.4255,80.716,6.3,78.09168443496802,yolo_288-fp16.tflite_d1_m2_t1.log
31,2.141124,0.4255,80.716,6.6,78.35820895522389,yolo_288-fp16.tflite_d1_m2_t1.log
32,2.141124,0.4255,80.716,6.6,78.62473347547976,yolo_288-fp16.tflite_d1_m2_t1.log
33,2.141124,0.4255,80.716,7.0,78.90458422174841,yolo_288-fp16.tflite_d1_m2_t1.log
34,2.141124,0.4255,80.716,6.6,79.17110874200426,yolo_288-fp16.tflite_d1_m2_t1.log
35,2.141124,0.4255,80.716,6.6,79.43763326226014,yolo_288-fp16.tflite_d1_m2_t1.log
36,2.141124,0.4255,80.716,6.6,79.704157782516,yolo_288-fp16.tflite_d1_m2_t1.log
37,2.141124,0.4255,80.716,6.6,79.97068230277186,yolo_288-fp16.tflite_d1_m2_t1.log
38,2.141124,0.4255,80.716,6.3,80.22388059701494,yolo_288-fp16.tflite_d1_m2_t1.log
39,2.141124,0.4255,80.716,6.6,80.4904051172708,yolo_288-fp16.tflite_d1_m2_t1.log
40,2.141124,0.4255,80.716,7.0,80.77025586353945,yolo_288-fp16.tflite_d1_m2_t1.log
41,2.141124,0.4255,80.716,6.6,81.03678038379533,yolo_288-fp16.tflite_d1_m2_t1.log
42,2.141124,0.4255,80.716,6.6,81.30330490405117,yolo_288-fp16.tflite_d1_m2_t1.log
43,2.141124,0.4255,80.716,6.9,81.58315565031984,yolo_288-fp16.tflite_d1_m2_t1.log
44,2.141124,0.4255,80.716,6.6,81.8496801705757,yolo_288-fp16.tflite_d1_m2_t1.log
45,2.141124,0.4255,80.716,6.6,82.11620469083157,yolo_288-fp16.tflite_d1_m2_t1.log
46,2.141124,0.4255,80.716,6.9,82.39605543710023,yolo_288-fp16.tflite_d1_m2_t1.log
47,2.141124,0.4255,80.716,6.3,82.6492537313433,yolo_288-fp16.tflite_d1_m2_t1.log
48,2.141124,0.4255,80.716,6.6,82.91577825159916,yolo_288-fp16.tflite_d1_m2_t1.log
49,2.141124,0.4255,80.716,6.6,83.18230277185502,yolo_288-fp16.tflite_d1_m2_t1.log
50,2.141124,0.4255,80.716,6.6,83.44882729211088,yolo_288-fp16.tflite_d1_m2_t1.log
51,2.141124,0.4255,80.716,6.6,83.71535181236675,yolo_288-fp16.tflite_d1_m2_t1.log
52,2.141124,0.4255,80.716,6.6,83.98187633262262,yolo_288-fp16.tflite_d1_m2_t1.log
53,2.141124,0.4255,80.716,7.0,84.26172707889125,yolo_288-fp16.tflite_d1_m2_t1.log
54,2.141124,0.4255,80.716,6.6,84.52825159914713,yolo_288-fp16.tflite_d1_m2_t1.log
55,2.141124,0.4255,80.716,6.3,84.78144989339019,yolo_288-fp16.tflite_d1_m2_t1.log
56,2.141124,0.4255,80.716,6.6,85.04797441364606,yolo_288-fp16.tflite_d1_m2_t1.log
57,2.141124,0.4255,80.716,6.6,85.31449893390193,yolo_288-fp16.tflite_d1_m2_t1.log
58,2.141124,0.4255,80.716,6.6,85.58102345415779,yolo_288-fp16.tflite_d1_m2_t1.log
59,2.141124,0.4255,80.716,6.6,85.84754797441366,yolo_288-fp16.tflite_d1_m2_t1.log
60,2.141124,0.4255,80.716,6.6,86.11407249466953,yolo_288-fp16.tflite_d1_m2_t1.log
61,2.141124,0.4255,80.716,6.6,86.38059701492537,yolo_288-fp16.tflite_d1_m2_t1.log
62,2.141124,0.4255,80.716,6.6,86.64712153518124,yolo_288-fp16.tflite_d1_m2_t1.log
63,2.141124,0.4255,80.716,6.6,86.91364605543711,yolo_288-fp16.tflite_d1_m2_t1.log
64,2.141124,0.4255,80.716,6.3,87.16684434968018,yolo_288-fp16.tflite_d1_m2_t1.log
65,2.141124,0.4255,80.716,7.0,87.44669509594884,yolo_288-fp16.tflite_d1_m2_t1.log
66,2.141124,0.4255,80.716,6.6,87.7132196162047,yolo_288-fp16.tflite_d1_m2_t1.log
67,2.141124,0.4255,80.716,6.6,87.97974413646055,yolo_288-fp16.tflite_d1_m2_t1.log
68,2.141124,0.4255,80.716,6.6,88.24626865671644,yolo_288-fp16.tflite_d1_m2_t1.log
69,2.141124,0.4255,80.716,7.0,88.52611940298509,yolo_288-fp16.tflite_d1_m2_t1.log
70,2.141124,0.4255,80.716,6.9,88.80597014925374,yolo_288-fp16.tflite_d1_m2_t1.log
71,2.141124,0.4255,80.716,6.3,89.0591684434968,yolo_288-fp16.tflite_d1_m2_t1.log
72,2.141124,0.4255,80.716,6.6,89.32569296375267,yolo_288-fp16.tflite_d1_m2_t1.log
73,2.141124,0.4255,80.716,6.6,89.59221748400854,yolo_288-fp16.tflite_d1_m2_t1.log
74,2.141124,0.4255,80.716,6.6,89.85874200426441,yolo_288-fp16.tflite_d1_m2_t1.log
75,2.141124,0.4255,80.716,6.6,90.12526652452027,yolo_288-fp16.tflite_d1_m2_t1.log
76,2.141124,0.4255,80.716,6.9,90.40511727078892,yolo_288-fp16.tflite_d1_m2_t1.log
77,2.141124,0.4255,80.716,6.6,90.67164179104478,yolo_288-fp16.tflite_d1_m2_t1.log
78,2.141124,0.4255,80.716,6.3,90.92484008528785,yolo_288-fp16.tflite_d1_m2_t1.log
79,2.141124,0.4255,80.716,6.6,91.19136460554373,yolo_288-fp16.tflite_d1_m2_t1.log
80,2.141124,0.4255,80.716,6.6,91.45788912579957,yolo_288-fp16.tflite_d1_m2_t1.log
81,2.141124,0.4255,80.716,6.9,91.73773987206825,yolo_288-fp16.tflite_d1_m2_t1.log
82,2.141124,0.4255,80.716,6.6,92.0042643923241,yolo_288-fp16.tflite_d1_m2_t1.log
83,2.141124,0.4255,80.716,6.9,92.28411513859275,yolo_288-fp16.tflite_d1_m2_t1.log
84,2.141124,0.4255,80.716,6.6,92.55063965884864,yolo_288-fp16.tflite_d1_m2_t1.log
85,2.141124,0.4255,80.716,6.6,92.8171641791045,yolo_288-fp16.tflite_d1_m2_t1.log
86,2.141124,0.4255,80.716,6.6,93.08368869936035,yolo_288-fp16.tflite_d1_m2_t1.log
87,2.141124,0.4255,80.716,6.6,93.35021321961621,yolo_288-fp16.tflite_d1_m2_t1.log
88,2.141124,0.4255,80.716,6.3,93.60341151385929,yolo_288-fp16.tflite_d1_m2_t1.log
89,2.141124,0.4255,80.716,6.9,93.88326226012794,yolo_288-fp16.tflite_d1_m2_t1.log
90,2.141124,0.4255,80.716,6.6,94.14978678038382,yolo_288-fp16.tflite_d1_m2_t1.log
91,2.141124,0.4255,80.716,6.6,94.41631130063966,yolo_288-fp16.tflite_d1_m2_t1.log
92,2.141124,0.4255,80.716,6.6,94.68283582089553,yolo_288-fp16.tflite_d1_m2_t1.log
93,2.141124,0.4255,80.716,6.3,94.9360341151386,yolo_288-fp16.tflite_d1_m2_t1.log
94,2.141124,0.4255,80.716,6.6,95.20255863539447,yolo_288-fp16.tflite_d1_m2_t1.log
95,2.141124,0.4255,80.716,6.6,95.46908315565034,yolo_288-fp16.tflite_d1_m2_t1.log
96,2.141124,0.4255,80.716,6.6,95.7356076759062,yolo_288-fp16.tflite_d1_m2_t1.log
97,2.141124,0.4255,80.716,6.6,96.00213219616205,yolo_288-fp16.tflite_d1_m2_t1.log
98,2.141124,0.4255,80.716,6.9,96.28198294243072,yolo_288-fp16.tflite_d1_m2_t1.log
99,2.141124,0.4255,80.716,6.3,96.53518123667378,yolo_288-fp16.tflite_d1_m2_t1.log
100,2.141124,0.4255,80.716,6.6,96.80170575692965,yolo_288-fp16.tflite_d1_m2_t1.log
101,2.141124,0.4255,80.716,6.6,97.06823027718552,yolo_288-fp16.tflite_d1_m2_t1.log
102,2.141124,0.4255,80.716,6.6,97.33475479744136,yolo_288-fp16.tflite_d1_m2_t1.log
103,2.141124,0.4255,80.716,6.6,97.60127931769723,yolo_288-fp16.tflite_d1_m2_t1.log
104,2.141124,0.4255,80.716,7.3,97.8944562899787,yolo_288-fp16.tflite_d1_m2_t1.log
105,2.141124,0.4255,80.716,6.0,98.13432835820896,yolo_288-fp16.tflite_d1_m2_t1.log
106,2.141124,0.4255,80.716,6.6,98.40085287846483,yolo_288-fp16.tflite_d1_m2_t1.log
107,2.141124,0.4255,80.716,6.9,98.68070362473348,yolo_288-fp16.tflite_d1_m2_t1.log
108,2.141124,0.4255,80.716,6.3,98.93390191897655,yolo_288-fp16.tflite_d1_m2_t1.log
109,2.141124,0.4255,80.716,6.6,99.20042643923242,yolo_288-fp16.tflite_d1_m2_t1.log
110,2.141124,0.4255,80.716,6.6,99.46695095948829,yolo_288-fp16.tflite_d1_m2_t1.log
111,2.141124,0.4255,80.716,6.9,99.74680170575694,yolo_288-fp16.tflite_d1_m2_t1.log
112,2.141124,0.4255,80.716,6.3,100.0,yolo_288-fp16.tflite_d1_m2_t1.log
0,1.797124,0.069032,48.888,7.0,0.3407431445724485,yolo_672-fp16.tflite_d1_m2_t1.log
1,1.829992,0.12332,78.508,100.0,5.240954080804803,yolo_672-fp16.tflite_d1_m2_t1.log
2,1.835168,0.128264,78.848,100.0,10.141165017037157,yolo_672-fp16.tflite_d1_m2_t1.log
3,1.835456,0.128848,79.04,100.0,15.041375953269508,yolo_672-fp16.tflite_d1_m2_t1.log
4,1.835592,0.1289,79.04,99.7,19.925361025474604,yolo_672-fp16.tflite_d1_m2_t1.log
5,1.835592,0.1289,79.04,100.3,24.841797825734222,yolo_672-fp16.tflite_d1_m2_t1.log
6,1.835928,0.129348,79.04,100.0,29.74200876196657,yolo_672-fp16.tflite_d1_m2_t1.log
7,1.828344,0.129736,79.04,100.0,34.64221969819893,yolo_672-fp16.tflite_d1_m2_t1.log
8,1.82852,0.129924,79.04,99.7,39.52620477040402,yolo_672-fp16.tflite_d1_m2_t1.log
9,1.841552,0.134212,79.04,100.3,44.44264157066364,yolo_672-fp16.tflite_d1_m2_t1.log
10,1.841552,0.134212,79.04,100.0,49.34285250689599,yolo_672-fp16.tflite_d1_m2_t1.log
11,1.842512,0.136536,79.852,99.7,54.22683757910109,yolo_672-fp16.tflite_d1_m2_t1.log
12,1.843212,0.136632,79.04,100.0,59.127048515333435,yolo_672-fp16.tflite_d1_m2_t1.log
13,1.843212,0.13676,79.144,100.0,64.0272594515658,yolo_672-fp16.tflite_d1_m2_t1.log
14,1.843212,0.13676,79.144,100.0,68.92747038779814,yolo_672-fp16.tflite_d1_m2_t1.log
15,1.84336,0.1368,79.144,100.0,73.82768132403051,yolo_672-fp16.tflite_d1_m2_t1.log
16,1.84336,0.1368,79.144,100.0,78.72789226026286,yolo_672-fp16.tflite_d1_m2_t1.log
17,1.837588,0.13112,79.176,100.0,83.6281031964952,yolo_672-fp16.tflite_d1_m2_t1.log
18,1.837588,0.131124,79.176,100.0,88.52831413272757,yolo_672-fp16.tflite_d1_m2_t1.log
19,2.157136,0.431584,80.1,73.5,92.13045594677916,yolo_672-fp16.tflite_d1_m2_t1.log
20,2.157136,0.431632,80.1,3.6,92.30894045107901,yolo_672-fp16.tflite_d1_m2_t1.log
21,2.157136,0.431632,80.1,2.6,92.4387473632971,yolo_672-fp16.tflite_d1_m2_t1.log
22,2.157136,0.431632,80.1,3.0,92.58478013954243,yolo_672-fp16.tflite_d1_m2_t1.log
23,2.157136,0.431632,80.1,3.0,92.73081291578777,yolo_672-fp16.tflite_d1_m2_t1.log
24,2.157136,0.431632,80.1,3.0,92.8768456920331,yolo_672-fp16.tflite_d1_m2_t1.log
25,2.157136,0.431632,80.1,3.0,93.02287846827842,yolo_672-fp16.tflite_d1_m2_t1.log
26,2.157136,0.431632,80.1,3.3,93.18513710855103,yolo_672-fp16.tflite_d1_m2_t1.log
27,2.157136,0.431632,80.1,3.0,93.33116988479637,yolo_672-fp16.tflite_d1_m2_t1.log
28,2.157136,0.431632,80.1,2.6,93.46097679701444,yolo_672-fp16.tflite_d1_m2_t1.log
29,2.157136,0.431632,80.1,3.0,93.60700957325977,yolo_672-fp16.tflite_d1_m2_t1.log
30,2.157136,0.431632,80.1,3.0,93.75304234950511,yolo_672-fp16.tflite_d1_m2_t1.log
31,2.157136,0.431632,80.1,2.6,93.88284926172318,yolo_672-fp16.tflite_d1_m2_t1.log
32,2.157136,0.431632,80.1,3.3,94.04510790199578,yolo_672-fp16.tflite_d1_m2_t1.log
33,2.157136,0.431632,80.1,2.6,94.17491481421385,yolo_672-fp16.tflite_d1_m2_t1.log
34,2.157136,0.431632,80.1,3.0,94.3209475904592,yolo_672-fp16.tflite_d1_m2_t1.log
35,2.157136,0.431632,80.1,3.6,94.49943209475904,yolo_672-fp16.tflite_d1_m2_t1.log
36,2.157136,0.431632,80.1,2.6,94.62923900697712,yolo_672-fp16.tflite_d1_m2_t1.log
37,2.157136,0.431632,80.1,3.0,94.77527178322245,yolo_672-fp16.tflite_d1_m2_t1.log
38,2.157136,0.431632,80.1,3.0,94.92130455946779,yolo_672-fp16.tflite_d1_m2_t1.log
39,2.157136,0.431632,80.1,3.0,95.06733733571313,yolo_672-fp16.tflite_d1_m2_t1.log
40,2.157136,0.431632,80.1,2.6,95.19714424793119,yolo_672-fp16.tflite_d1_m2_t1.log
41,2.157136,0.431632,80.1,2.6,95.32695116014928,yolo_672-fp16.tflite_d1_m2_t1.log
42,2.157136,0.431632,80.1,3.3,95.48920980042188,yolo_672-fp16.tflite_d1_m2_t1.log
43,2.157136,0.431632,80.1,3.0,95.6352425766672,yolo_672-fp16.tflite_d1_m2_t1.log
44,2.157136,0.431632,80.1,3.3,95.79750121693979,yolo_672-fp16.tflite_d1_m2_t1.log
45,2.157136,0.431632,80.1,3.0,95.94353399318514,yolo_672-fp16.tflite_d1_m2_t1.log
46,2.157136,0.431632,80.1,3.0,96.08956676943046,yolo_672-fp16.tflite_d1_m2_t1.log
47,2.157136,0.431632,80.1,2.6,96.21937368164853,yolo_672-fp16.tflite_d1_m2_t1.log
48,2.157136,0.431632,80.1,3.0,96.36540645789388,yolo_672-fp16.tflite_d1_m2_t1.log
49,2.157136,0.431632,80.1,3.0,96.5114392341392,yolo_672-fp16.tflite_d1_m2_t1.log
50,2.157136,0.431632,80.1,3.0,96.65747201038455,yolo_672-fp16.tflite_d1_m2_t1.log
51,2.157136,0.431632,80.1,2.6,96.78727892260262,yolo_672-fp16.tflite_d1_m2_t1.log
52,2.157136,0.431632,80.1,3.0,96.93331169884797,yolo_672-fp16.tflite_d1_m2_t1.log
53,2.157136,0.431632,80.1,3.0,97.0793444750933,yolo_672-fp16.tflite_d1_m2_t1.log
54,2.157136,0.431632,80.1,3.3,97.24160311536589,yolo_672-fp16.tflite_d1_m2_t1.log
55,2.157136,0.431632,80.1,3.0,97.38763589161123,yolo_672-fp16.tflite_d1_m2_t1.log
56,2.157136,0.431632,80.1,2.6,97.5174428038293,yolo_672-fp16.tflite_d1_m2_t1.log
57,2.157136,0.431632,80.1,3.0,97.66347558007463,yolo_672-fp16.tflite_d1_m2_t1.log
58,2.157136,0.431632,80.1,3.0,97.80950835631998,yolo_672-fp16.tflite_d1_m2_t1.log
59,2.157136,0.431632,80.1,3.0,97.9555411325653,yolo_672-fp16.tflite_d1_m2_t1.log
60,2.157136,0.431632,80.1,3.0,98.10157390881065,yolo_672-fp16.tflite_d1_m2_t1.log
61,2.157136,0.431632,80.1,3.0,98.24760668505597,yolo_672-fp16.tflite_d1_m2_t1.log
62,2.157136,0.431632,80.1,2.6,98.37741359727406,yolo_672-fp16.tflite_d1_m2_t1.log
63,2.157136,0.431632,80.1,3.0,98.52344637351939,yolo_672-fp16.tflite_d1_m2_t1.log
64,2.157136,0.431632,80.1,3.6,98.70193087781924,yolo_672-fp16.tflite_d1_m2_t1.log
65,2.157136,0.431632,80.1,2.6,98.83173779003731,yolo_672-fp16.tflite_d1_m2_t1.log
66,2.157136,0.431632,80.1,3.0,98.97777056628266,yolo_672-fp16.tflite_d1_m2_t1.log
67,2.157136,0.431632,80.1,3.0,99.12380334252799,yolo_672-fp16.tflite_d1_m2_t1.log
68,2.157136,0.431632,80.1,2.6,99.25361025474606,yolo_672-fp16.tflite_d1_m2_t1.log
69,2.157136,0.431632,80.1,3.0,99.39964303099138,yolo_672-fp16.tflite_d1_m2_t1.log
70,2.157136,0.431632,80.1,3.0,99.54567580723673,yolo_672-fp16.tflite_d1_m2_t1.log
71,2.157136,0.431632,80.1,3.0,99.69170858348207,yolo_672-fp16.tflite_d1_m2_t1.log
72,2.157136,0.431632,80.1,2.6,99.82151549570014,yolo_672-fp16.tflite_d1_m2_t1.log
73,2.157136,0.431632,80.1,3.6,100.0,yolo_672-fp16.tflite_d1_m2_t1.log
0,1.797196,0.069676,49.516,6.9,0.34057735971456377,yolo_768-fp16.tflite_d1_m2_t1.log
1,1.830076,0.124092,79.216,100.0,5.238404151800195,yolo_768-fp16.tflite_d1_m2_t1.log
2,1.837808,0.1291,79.628,99.7,10.120012974375609,yolo_768-fp16.tflite_d1_m2_t1.log
3,1.837808,0.129688,79.82,100.3,15.034057735971457,yolo_768-fp16.tflite_d1_m2_t1.log
4,1.837808,0.129736,79.82,100.0,19.931884528057086,yolo_768-fp16.tflite_d1_m2_t1.log
5,1.837808,0.129744,79.82,99.7,24.813493350632505,yolo_768-fp16.tflite_d1_m2_t1.log
6,1.837808,0.130196,79.82,100.3,29.727538112228345,yolo_768-fp16.tflite_d1_m2_t1.log
7,1.829752,0.130576,79.82,100.0,34.62536490431398,yolo_768-fp16.tflite_d1_m2_t1.log
8,1.829752,0.130764,79.82,100.0,39.523191696399614,yolo_768-fp16.tflite_d1_m2_t1.log
9,1.84164,0.135052,79.82,99.7,44.40480051897502,yolo_768-fp16.tflite_d1_m2_t1.log
10,1.84164,0.135052,79.82,100.3,49.318845280570876,yolo_768-fp16.tflite_d1_m2_t1.log
11,1.842052,0.13674,80.516,100.0,54.2166720726565,yolo_768-fp16.tflite_d1_m2_t1.log
12,1.843296,0.137468,79.82,100.0,59.11449886474214,yolo_768-fp16.tflite_d1_m2_t1.log
13,1.843296,0.137596,79.924,100.0,63.99610768731755,yolo_768-fp16.tflite_d1_m2_t1.log
14,1.843296,0.137596,79.924,100.3,68.9101524489134,yolo_768-fp16.tflite_d1_m2_t1.log
15,1.843444,0.13764,79.924,99.7,73.79176127148881,yolo_768-fp16.tflite_d1_m2_t1.log
16,1.843444,0.13764,79.924,100.0,78.68958806357445,yolo_768-fp16.tflite_d1_m2_t1.log
17,1.837672,0.132016,79.968,100.3,83.6036328251703,yolo_768-fp16.tflite_d1_m2_t1.log
18,1.837672,0.132024,79.968,100.0,88.50145961725593,yolo_768-fp16.tflite_d1_m2_t1.log
19,2.155056,0.43278,80.836,78.1,92.32890042166721,yolo_768-fp16.tflite_d1_m2_t1.log
20,2.16406,0.44048,80.836,3.6,92.5072980862796,yolo_768-fp16.tflite_d1_m2_t1.log
21,2.16406,0.44048,80.836,3.3,92.66947778138179,yolo_768-fp16.tflite_d1_m2_t1.log
22,2.16406,0.44048,80.836,3.3,92.83165747648395,yolo_768-fp16.tflite_d1_m2_t1.log
23,2.16406,0.44048,80.836,2.3,92.94518326305547,yolo_768-fp16.tflite_d1_m2_t1.log
24,2.16406,0.44048,80.836,3.3,93.10736295815764,yolo_768-fp16.tflite_d1_m2_t1.log
25,2.16406,0.44048,80.836,3.3,93.26954265325982,yolo_768-fp16.tflite_d1_m2_t1.log
26,2.16406,0.44048,80.836,2.3,93.38306843983133,yolo_768-fp16.tflite_d1_m2_t1.log
27,2.16406,0.44048,80.836,3.0,93.5290301654233,yolo_768-fp16.tflite_d1_m2_t1.log
28,2.16406,0.44048,80.836,3.3,93.69120986052548,yolo_768-fp16.tflite_d1_m2_t1.log
29,2.16406,0.44048,80.836,3.3,93.85338955562763,yolo_768-fp16.tflite_d1_m2_t1.log
30,2.16406,0.44048,80.836,2.3,93.96691534219916,yolo_768-fp16.tflite_d1_m2_t1.log
31,2.16406,0.44048,80.836,3.3,94.12909503730134,yolo_768-fp16.tflite_d1_m2_t1.log
32,2.16406,0.44048,80.836,3.0,94.2750567628933,yolo_768-fp16.tflite_d1_m2_t1.log
33,2.16406,0.44048,80.836,3.3,94.43723645799545,yolo_768-fp16.tflite_d1_m2_t1.log
34,2.16406,0.44048,80.836,2.6,94.5669802140772,yolo_768-fp16.tflite_d1_m2_t1.log
35,2.16406,0.44048,80.836,3.0,94.71294193966916,yolo_768-fp16.tflite_d1_m2_t1.log
36,2.16406,0.44048,80.836,3.3,94.87512163477133,yolo_768-fp16.tflite_d1_m2_t1.log
37,2.16406,0.44048,80.836,3.3,95.0373013298735,yolo_768-fp16.tflite_d1_m2_t1.log
38,2.16406,0.44048,80.836,2.3,95.15082711644503,yolo_768-fp16.tflite_d1_m2_t1.log
39,2.16406,0.44048,80.836,3.3,95.31300681154721,yolo_768-fp16.tflite_d1_m2_t1.log
40,2.16406,0.44048,80.836,3.3,95.47518650664937,yolo_768-fp16.tflite_d1_m2_t1.log
41,2.16406,0.44048,80.836,2.6,95.60493026273112,yolo_768-fp16.tflite_d1_m2_t1.log
42,2.16406,0.44048,80.836,2.6,95.73467401881285,yolo_768-fp16.tflite_d1_m2_t1.log
43,2.16406,0.44048,80.836,3.3,95.89685371391504,yolo_768-fp16.tflite_d1_m2_t1.log
44,2.16406,0.44048,80.836,3.3,96.05903340901719,yolo_768-fp16.tflite_d1_m2_t1.log
45,2.16406,0.44048,80.836,2.3,96.17255919558872,yolo_768-fp16.tflite_d1_m2_t1.log
46,2.16406,0.44048,80.836,3.6,96.3509568602011,yolo_768-fp16.tflite_d1_m2_t1.log
47,2.16406,0.44048,80.836,3.0,96.49691858579307,yolo_768-fp16.tflite_d1_m2_t1.log
48,2.16406,0.44048,80.836,3.3,96.65909828089524,yolo_768-fp16.tflite_d1_m2_t1.log
49,2.16406,0.44048,80.836,2.3,96.77262406746677,yolo_768-fp16.tflite_d1_m2_t1.log
50,2.16406,0.44048,80.836,3.3,96.93480376256893,yolo_768-fp16.tflite_d1_m2_t1.log
51,2.16406,0.44048,80.836,3.3,97.0969834576711,yolo_768-fp16.tflite_d1_m2_t1.log
52,2.16406,0.44048,80.836,3.0,97.24294518326306,yolo_768-fp16.tflite_d1_m2_t1.log
53,2.16406,0.44048,80.836,2.6,97.3726889393448,yolo_768-fp16.tflite_d1_m2_t1.log
54,2.16406,0.44048,80.836,3.0,97.51865066493676,yolo_768-fp16.tflite_d1_m2_t1.log
55,2.16406,0.44048,80.836,3.3,97.68083036003893,yolo_768-fp16.tflite_d1_m2_t1.log
56,2.16406,0.44048,80.836,2.3,97.79435614661045,yolo_768-fp16.tflite_d1_m2_t1.log
